mint,created_at,creator_address,price_highest,market_cap_highest,rug_probability,risk_level,rug_indicator,super_cluster_id,cluster_network_count,cluster_creator_count,cluster_risk_level
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00083,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00090,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00125,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00131,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00140,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00146,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00150,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00170,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00204,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00205,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00211,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00215,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00224,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00230,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00275,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00284,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00306,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00339,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00347,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00348,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00359,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00378,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00415,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00417,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00455,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00483,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00491,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00492,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00503,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00529,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00539,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00543,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00545,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00554,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00561,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00597,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00604,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00607,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00627,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00638,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00640,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00644,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00661,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00685,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00690,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00693,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00735,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00773,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00775,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00785,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00794,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00836,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00843,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00858,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00867,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00873,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00892,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00905,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00912,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00924,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00942,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00944,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00947,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_00964,1,3,LOW
66qfykLu67nuUfCtNKQpbWTSQj8HNMx8yyuQQuvPpump,2026-02-11T18:31:46Z,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,1.6678385762e-08,16.68,,,,net_01061,1,3,LOW
5MqZVsTbWpCom4K9QzheqAsMMyrS7jiEVpgtUrkypump,2026-02-11T18:31:02Z,GjjfeDdffuGLKqw1yngwFzE9z6Y2oVUioxcqTotqXXqZ,2.2143701426e-10,0.22,,,,NONE,0,0,NONE
2FEDWeWizhHoy3XSHiD3sd3pKG23i7C3AJEoKzFppump,2026-02-11T18:24:19Z,3vyLhussuS9wdj6V7pwZdEVW7t7PZ4tS7v8pPupUE6o4,3.7311392264e-10,0.37,,,,NONE,0,0,NONE
4npKPKAzq1EmFyL4RR3J8qkgThyUQtf9Rjerbm2kpump,2026-02-11T18:23:34Z,GF6rw1XYFUdFfiwsCRovpKGuugRi5DW1gKo6pZLyShPk,1.5779550451e-08,15.78,,,,NONE,0,0,NONE
CyMrpJHzGVcE4NE2pbrjwi1MVxnvhnKFkRRG4tY9pump,2026-02-11T18:15:11Z,ELx8A3ScSVJqL7W5SVGbnC1trEve3HTqFuNg9faN4ksz,4.6069231665e-08,46.07,,,,NONE,0,0,NONE
GcAiJSXbVNKXkpx4NCEqtx92MXPzXeYFLDH7L2XKpump,2026-02-11T18:14:16Z,8ZfZWC9UMQB8Tk2Vn93CVijSQHrPUiPzwiirqr6pxve3,5.6779786094e-11,0.06,,,,net_00979,1,2,LOW
GcAiJSXbVNKXkpx4NCEqtx92MXPzXeYFLDH7L2XKpump,2026-02-11T18:14:16Z,8ZfZWC9UMQB8Tk2Vn93CVijSQHrPUiPzwiirqr6pxve3,5.6779786094e-11,0.06,,,,net_01048,1,2,LOW
6t1iByJHHe52gQ9zQEfv8EYV7zRRQYB8KeEFqqfQpump,2026-02-11T18:13:54Z,HYUaYeYHsPn4ih2WihQ5jeTwZYMtkRqCKoeeBbEAQMVJ,1.3087322996e-09,1.31,,,,NONE,0,0,NONE
A4j8ABQfdPdV7GnaqWqHAvCv8nGX8KXqMj7ZYbrrpump,2026-02-11T18:10:45Z,HmKDrzhq3jVu29WEvEEMGA74hjL41CFvK5YWnYkSV3Pa,3.1437700397e-10,0.31,,,,NONE,0,0,NONE
7m1pyPuDmHzynx9VQ14xLG7i87oegrEvsBQEkjrtpump,2026-02-11T17:54:07Z,CVkfM75doCa24VgxjZbWsqAg2FmfNvQru8BmazM5dpbv,1.6233240412e-07,162.33,,,,net_00679,1,7,MEDIUM
7m1pyPuDmHzynx9VQ14xLG7i87oegrEvsBQEkjrtpump,2026-02-11T17:54:07Z,CVkfM75doCa24VgxjZbWsqAg2FmfNvQru8BmazM5dpbv,1.6233240412e-07,162.33,,,,net_01082,1,5,LOW
DCEvsYGi991FedGkh9ENUEohkVVH32iVpJwFsNHnpump,2026-02-11T17:50:35Z,F4Rut4Eb2LEKNYHggjGbGLvwDEYa76ybHgZTYkuJHFPf,4.6458298858e-09,4.65,,,,NONE,0,0,NONE
412zDygnwP9DzitnQVgRKUFFTDmrYScFch6P2k39pump,2026-02-11T17:44:49Z,FaBGrHWjcJ8vKnbgUtsdpZjvF7YAAajtQTWmmEHiKtQr,1.0316279895e-08,10.32,,,,net_00412,1,3,LOW
412zDygnwP9DzitnQVgRKUFFTDmrYScFch6P2k39pump,2026-02-11T17:44:49Z,FaBGrHWjcJ8vKnbgUtsdpZjvF7YAAajtQTWmmEHiKtQr,1.0316279895e-08,10.32,,,,net_00731,1,3,LOW
412zDygnwP9DzitnQVgRKUFFTDmrYScFch6P2k39pump,2026-02-11T17:44:49Z,FaBGrHWjcJ8vKnbgUtsdpZjvF7YAAajtQTWmmEHiKtQr,1.0316279895e-08,10.32,,,,net_01059,1,3,LOW
DjBWGNAEVKtrk1qckV1eD34xH1Ptgoy3ws9v7YrCpump,2026-02-11T17:39:06Z,64iLnAchS7G27zrKJFQAjpi6BxbUnusP7kW13ovdu5Vo,2.4421745070e-09,2.44,,,,NONE,0,0,NONE
EvARPQJUhFbpFrcwjvF67cY9UoqsP8zU8PhSVhicpump,2026-02-11T17:36:14Z,GmcTfxNGbm7miuA3hSwLedeY5sC6vwNseiJn7TomqGGE,1.0916781928e-07,109.17,,,,NONE,0,0,NONE
BWAEqAtgt5nvt9DDpeEru7zuLbSjYgmpL2jsFZXbpump,2026-02-11T17:30:10Z,4g3aRqawDupbpHEEGKrbpksAmnebU2auUMovEJMrLhpX,5.3755480730e-09,5.38,,,,NONE,0,0,NONE
8fad2QVnSefCqgx4xzrMffZGvhWSKWemGQshLoojpump,2026-02-11T17:28:31Z,6VMfH3XMh7b3gdXKMbzPZ2xf32C2EBVEQYXgCCJVtf3a,1.7964066132e-09,1.80,,,,NONE,0,0,NONE
5yLyh8eQukY2y1CfBLrN7vAB19Exrt1j9siN9t4rpump,2026-02-11T17:27:31Z,3TwfRgApk4zC5LWuEtEE7VKnqLik9dso53GhMZ6GJkPY,9.9235012022e-09,9.92,,,,NONE,0,0,NONE
63PUdhPPLeCUhwuauTLDZZDsPj4nmkhFKcYnPNj2pump,2026-02-11T17:27:10Z,9LYbieJtmPCaBXdHfrPatYKx49FLFAC54GZxE6Wm3kGd,2.3651458505e-09,2.37,,,,NONE,0,0,NONE
CLJoPiS1osUw9UAHVrf45EuC7ivnQ5YhCtTVhkq8pump,2026-02-11T17:24:28Z,EL9wVetfebAASAQFyDhBaxMyXpATEzntRenRyoWEnNEC,5.5522160003e-07,555.22,,,,NONE,0,0,NONE
T7uekvTjFY1gNcNYeyfxqNPxNmbhHUCAsjYDxQxpump,2026-02-11T17:24:15Z,CUmYoeP19Bht43KKGUoF5hP3f2GcyUpwgJW43budmqm1,1.1239585167e-06,1123.96,,,,NONE,0,0,NONE
ERWKSj2yBXLX1z8TTx5bksdn3eq3CSiUerUNpG7DVuLf,2026-02-11T17:20:55Z,FgifQEkRkSSXZjf2cJ4c55BhVts2yrNKzmzBLLyicg8b,6.7057432026e-08,67.06,,,,net_00037,42,17,MEDIUM
ERWKSj2yBXLX1z8TTx5bksdn3eq3CSiUerUNpG7DVuLf,2026-02-11T17:20:55Z,FgifQEkRkSSXZjf2cJ4c55BhVts2yrNKzmzBLLyicg8b,6.7057432026e-08,67.06,,,,net_00050,1,2,LOW
ERWKSj2yBXLX1z8TTx5bksdn3eq3CSiUerUNpG7DVuLf,2026-02-11T17:20:55Z,FgifQEkRkSSXZjf2cJ4c55BhVts2yrNKzmzBLLyicg8b,6.7057432026e-08,67.06,,,,net_00098,1,4,LOW
ERWKSj2yBXLX1z8TTx5bksdn3eq3CSiUerUNpG7DVuLf,2026-02-11T17:20:55Z,FgifQEkRkSSXZjf2cJ4c55BhVts2yrNKzmzBLLyicg8b,6.7057432026e-08,67.06,,,,net_00166,1,3,LOW
ERWKSj2yBXLX1z8TTx5bksdn3eq3CSiUerUNpG7DVuLf,2026-02-11T17:20:55Z,FgifQEkRkSSXZjf2cJ4c55BhVts2yrNKzmzBLLyicg8b,6.7057432026e-08,67.06,,,,net_00558,1,3,LOW
ERWKSj2yBXLX1z8TTx5bksdn3eq3CSiUerUNpG7DVuLf,2026-02-11T17:20:55Z,FgifQEkRkSSXZjf2cJ4c55BhVts2yrNKzmzBLLyicg8b,6.7057432026e-08,67.06,,,,net_00616,1,2,LOW
ERWKSj2yBXLX1z8TTx5bksdn3eq3CSiUerUNpG7DVuLf,2026-02-11T17:20:55Z,FgifQEkRkSSXZjf2cJ4c55BhVts2yrNKzmzBLLyicg8b,6.7057432026e-08,67.06,,,,net_00631,1,3,LOW
H5UQYsP8wxistmAWyUQn51cdZJxKGsftk1xFMHDzBF47,2026-02-11T17:19:09Z,9Zu8AigeXgFAajBTni2VWw6Wmz7XxDqHmY5nQwdCWAyY,2.8292498885e-08,28.29,,,,net_00028,38,11,MEDIUM
H5UQYsP8wxistmAWyUQn51cdZJxKGsftk1xFMHDzBF47,2026-02-11T17:19:09Z,9Zu8AigeXgFAajBTni2VWw6Wmz7XxDqHmY5nQwdCWAyY,2.8292498885e-08,28.29,,,,net_00116,1,2,LOW
H5UQYsP8wxistmAWyUQn51cdZJxKGsftk1xFMHDzBF47,2026-02-11T17:19:09Z,9Zu8AigeXgFAajBTni2VWw6Wmz7XxDqHmY5nQwdCWAyY,2.8292498885e-08,28.29,,,,net_00343,1,2,LOW
H5UQYsP8wxistmAWyUQn51cdZJxKGsftk1xFMHDzBF47,2026-02-11T17:19:09Z,9Zu8AigeXgFAajBTni2VWw6Wmz7XxDqHmY5nQwdCWAyY,2.8292498885e-08,28.29,,,,net_00357,1,2,LOW
H5UQYsP8wxistmAWyUQn51cdZJxKGsftk1xFMHDzBF47,2026-02-11T17:19:09Z,9Zu8AigeXgFAajBTni2VWw6Wmz7XxDqHmY5nQwdCWAyY,2.8292498885e-08,28.29,,,,net_00361,1,2,LOW
H5UQYsP8wxistmAWyUQn51cdZJxKGsftk1xFMHDzBF47,2026-02-11T17:19:09Z,9Zu8AigeXgFAajBTni2VWw6Wmz7XxDqHmY5nQwdCWAyY,2.8292498885e-08,28.29,,,,net_00470,1,2,LOW
H5UQYsP8wxistmAWyUQn51cdZJxKGsftk1xFMHDzBF47,2026-02-11T17:19:09Z,9Zu8AigeXgFAajBTni2VWw6Wmz7XxDqHmY5nQwdCWAyY,2.8292498885e-08,28.29,,,,net_00477,1,2,LOW
H5UQYsP8wxistmAWyUQn51cdZJxKGsftk1xFMHDzBF47,2026-02-11T17:19:09Z,9Zu8AigeXgFAajBTni2VWw6Wmz7XxDqHmY5nQwdCWAyY,2.8292498885e-08,28.29,,,,net_00641,1,2,LOW
H5UQYsP8wxistmAWyUQn51cdZJxKGsftk1xFMHDzBF47,2026-02-11T17:19:09Z,9Zu8AigeXgFAajBTni2VWw6Wmz7XxDqHmY5nQwdCWAyY,2.8292498885e-08,28.29,,,,net_00894,1,2,LOW
H5UQYsP8wxistmAWyUQn51cdZJxKGsftk1xFMHDzBF47,2026-02-11T17:19:09Z,9Zu8AigeXgFAajBTni2VWw6Wmz7XxDqHmY5nQwdCWAyY,2.8292498885e-08,28.29,,,,net_00955,1,2,LOW
AbZBwHEMqJhcsEEvBFivt1qBfTvyr6thmzWiCEXLpump,2026-02-11T17:17:15Z,FR7L4Lvv8qc37nRLYFqMXbavCmYHeyfZ4Y9BAUncLuh2,3.6398599686e-07,363.99,,,,NONE,0,0,NONE
DPBFAK5mFUR6n8Bcvpr8zXVQzLx4J1BbD9eGm4U1pump,2026-02-11T17:14:45Z,5zCkbcD74hFPeBHwYdwJLJAoLVgHX45AFeR7RzC8vFiD,7.1116746559e-09,7.11,,,,net_00128,1,2,LOW
DPBFAK5mFUR6n8Bcvpr8zXVQzLx4J1BbD9eGm4U1pump,2026-02-11T17:14:45Z,5zCkbcD74hFPeBHwYdwJLJAoLVgHX45AFeR7RzC8vFiD,7.1116746559e-09,7.11,,,,net_00244,1,2,LOW
DPBFAK5mFUR6n8Bcvpr8zXVQzLx4J1BbD9eGm4U1pump,2026-02-11T17:14:45Z,5zCkbcD74hFPeBHwYdwJLJAoLVgHX45AFeR7RzC8vFiD,7.1116746559e-09,7.11,,,,net_00267,1,2,LOW
